transaction_id,sender_id,receiver_id,amount,timestamp
TXN_0482,FRAUD_A2,FRAUD_A3,9450.0,2026-02-19T09:45:00
TXN_0365,ACC_153,ACC_119,338.89,2026-02-19T09:49:00
TXN_0458,ACC_192,ACC_150,26.43,2026-02-19T09:49:00
TXN_0483,FRAUD_A3,FRAUD_A1,9400.0,2026-02-19T09:50:00
TXN_0104,ACC_166,ACC_168,351.56,2026-02-19T10:01:00
TXN_0400,ACC_165,ACC_158,445.41,2026-02-19T10:03:00
TXN_0303,ACC_118,ACC_128,296.27,2026-02-19T10:16:00
TXN_0157,ACC_176,ACC_137,79.88,2026-02-19T10:22:00
TXN_0174,ACC_147,ACC_104,179.95,2026-02-19T10:25:00
TXN_0265,ACC_186,ACC_150,142.93,2026-02-19T10:30:00
TXN_0308,ACC_162,ACC_194,362.88,2026-02-19T10:41:00
TXN_0357,ACC_120,ACC_149,324.73,2026-02-19T10:41:00
TXN_0204,ACC_183,ACC_169,229.45,2026-02-19T10:52:00
TXN_0316,ACC_178,ACC_146,446.71,2026-02-19T10:54:00
TXN_0170,ACC_199,ACC_116,245.5,2026-02-19T10:57:00
TXN_0473,ACC_180,ACC_128,302.49,2026-02-19T11:06:00
TXN_0299,ACC_171,ACC_168,277.06,2026-02-19T11:08:00
TXN_0068,ACC_135,ACC_155,175.96,2026-02-19T11:09:00
TXN_0352,ACC_184,ACC_105,133.38,2026-02-19T11:09:00
TXN_0158,ACC_195,ACC_121,22.48,2026-02-19T11:10:00
TXN_0269,ACC_195,ACC_189,188.17,2026-02-19T11:14:00
TXN_0435,ACC_144,ACC_188,314.98,2026-02-19T11:14:00
TXN_0248,ACC_133,ACC_105,172.84,2026-02-19T11:16:00
TXN_0476,ACC_107,ACC_110,176.55,2026-02-19T11:16:00
TXN_0314,ACC_167,ACC_144,221.32,2026-02-19T11:16:00
TXN_0268,ACC_184,ACC_171,373.5,2026-02-19T11:20:00
TXN_0016,ACC_107,ACC_139,181.77,2026-02-19T11:20:00
TXN_0484,BOSS_99,MULE_01,2000.0,2026-02-19T11:20:00
TXN_0485,BOSS_99,MULE_02,2000.0,2026-02-19T11:21:00
TXN_0486,BOSS_99,MULE_03,2000.0,2026-02-19T11:22:00
TXN_0487,BOSS_99,MULE_04,2000.0,2026-02-19T11:23:00
TXN_0359,ACC_107,ACC_153,210.19,2026-02-19T11:24:00
TXN_0289,ACC_171,ACC_138,36.52,2026-02-19T11:25:00
TXN_0082,ACC_113,ACC_125,463.51,2026-02-19T11:27:00
TXN_0047,ACC_194,ACC_171,100.83,2026-02-19T11:27:00
TXN_0353,ACC_109,ACC_194,36.83,2026-02-19T11:27:00
TXN_0304,ACC_165,ACC_173,374.43,2026-02-19T11:32:00
TXN_0145,ACC_171,ACC_170,290.32,2026-02-19T11:32:00
TXN_0386,ACC_111,ACC_171,271.82,2026-02-19T11:35:00
TXN_0223,ACC_171,ACC_153,78.23,2026-02-19T11:35:00
TXN_0007,ACC_169,ACC_186,34.86,2026-02-19T11:36:00
TXN_0183,ACC_107,ACC_150,164.57,2026-02-19T11:38:00
TXN_0382,ACC_114,ACC_169,286.25,2026-02-19T11:39:00
TXN_0119,ACC_159,ACC_126,144.53,2026-02-19T11:43:00
TXN_0185,ACC_117,ACC_163,230.82,2026-02-19T11:44:00
TXN_0154,ACC_137,ACC_128,73.73,2026-02-19T11:46:00
TXN_0195,ACC_117,ACC_148,107.28,2026-02-19T11:51:00
TXN_0301,ACC_150,ACC_115,348.7,2026-02-19T12:01:00
TXN_0344,ACC_175,ACC_173,144.02,2026-02-19T12:04:00
TXN_0005,ACC_102,ACC_143,29.04,2026-02-19T12:06:00
TXN_0179,ACC_114,ACC_195,461.83,2026-02-19T12:10:00
TXN_0290,ACC_104,ACC_142,397.92,2026-02-19T12:10:00
TXN_0235,ACC_177,ACC_147,361.0,2026-02-19T12:13:00
TXN_0338,ACC_149,ACC_167,55.08,2026-02-19T12:17:00
TXN_0341,ACC_152,ACC_148,470.19,2026-02-19T12:18:00
TXN_0050,ACC_118,ACC_150,373.94,2026-02-19T12:18:00
TXN_0277,ACC_185,ACC_143,226.2,2026-02-19T12:19:00
TXN_0144,ACC_179,ACC_133,259.82,2026-02-19T12:21:00
TXN_0041,ACC_198,ACC_176,143.08,2026-02-19T12:28:00
TXN_0376,ACC_195,ACC_198,185.51,2026-02-19T12:31:00
TXN_0239,ACC_108,ACC_157,41.94,2026-02-19T12:35:00
TXN_0463,ACC_150,ACC_154,498.67,2026-02-19T12:39:00
TXN_0419,ACC_111,ACC_122,207.26,2026-02-19T12:41:00
TXN_0035,ACC_105,ACC_129,340.49,2026-02-19T12:43:00
TXN_0014,ACC_186,ACC_142,12.87,2026-02-19T12:44:00
TXN_0203,ACC_121,ACC_123,143.38,2026-02-19T12:44:00
TXN_0066,ACC_183,ACC_192,357.69,2026-02-19T12:44:00
TXN_0098,ACC_150,ACC_108,330.35,2026-02-19T12:45:00
TXN_0432,ACC_109,ACC_159,113.5,2026-02-19T12:47:00
TXN_0467,ACC_123,ACC_121,335.78,2026-02-19T12:48:00
TXN_0326,ACC_105,ACC_139,437.79,2026-02-19T12:48:00
TXN_0085,ACC_114,ACC_109,10.06,2026-02-19T12:57:00
TXN_0440,ACC_101,ACC_131,240.49,2026-02-19T12:59:00
TXN_0488,MULE_01,CLEAN_HQ,1950.0,2026-02-19T13:00:00
TXN_0039,ACC_109,ACC_115,147.48,2026-02-19T13:03:00
TXN_0489,MULE_02,CLEAN_HQ,1950.0,2026-02-19T13:05:00
TXN_0468,ACC_101,ACC_134,237.81,2026-02-19T13:07:00
TXN_0490,MULE_03,CLEAN_HQ,1950.0,2026-02-19T13:10:00
TXN_0356,ACC_121,ACC_133,368.99,2026-02-19T13:12:00
TXN_0046,ACC_101,ACC_163,116.84,2026-02-19T13:12:00
TXN_0206,ACC_189,ACC_101,42.34,2026-02-19T13:14:00
TXN_0109,ACC_134,ACC_193,336.14,2026-02-19T13:14:00
TXN_0491,MULE_04,CLEAN_HQ,1950.0,2026-02-19T13:15:00
TXN_0313,ACC_117,ACC_121,319.75,2026-02-19T13:19:00
TXN_0004,ACC_164,ACC_122,203.15,2026-02-19T13:19:00
TXN_0108,ACC_106,ACC_134,448.22,2026-02-19T13:23:00
TXN_0351,ACC_155,ACC_120,148.65,2026-02-19T13:23:00
TXN_0161,ACC_103,ACC_122,86.63,2026-02-19T13:23:00
TXN_0252,ACC_129,ACC_176,444.36,2026-02-19T13:25:00
TXN_0116,ACC_187,ACC_161,123.03,2026-02-19T13:29:00
TXN_0208,ACC_112,ACC_139,65.74,2026-02-19T13:36:00
TXN_0159,ACC_185,ACC_143,242.26,2026-02-19T13:37:00
TXN_0219,ACC_138,ACC_124,312.64,2026-02-19T13:43:00
TXN_0114,ACC_118,ACC_115,427.11,2026-02-19T14:03:00
TXN_0024,ACC_192,ACC_197,233.82,2026-02-19T14:11:00
TXN_0182,ACC_119,ACC_174,338.37,2026-02-19T14:11:00
TXN_0409,ACC_108,ACC_125,127.96,2026-02-19T14:15:00
TXN_0101,ACC_101,ACC_149,139.12,2026-02-19T14:19:00
TXN_0381,ACC_154,ACC_114,147.25,2026-02-19T14:23:00
TXN_0055,ACC_109,ACC_124,309.27,2026-02-19T14:24:00
TXN_0178,ACC_117,ACC_188,495.02,2026-02-19T14:26:00
TXN_0279,ACC_171,ACC_190,374.23,2026-02-19T14:29:00
TXN_0087,ACC_185,ACC_190,268.68,2026-02-19T14:31:00
TXN_0199,ACC_196,ACC_187,297.35,2026-02-19T14:32:00
TXN_0293,ACC_167,ACC_138,231.61,2026-02-19T14:33:00
TXN_0387,ACC_177,ACC_123,116.75,2026-02-19T14:35:00
TXN_0450,ACC_199,ACC_135,201.08,2026-02-19T14:36:00
TXN_0075,ACC_121,ACC_135,401.12,2026-02-19T14:37:00
TXN_0492,LAYER_1,LAYER_2,7500.0,2026-02-19T14:40:00
TXN_0089,ACC_154,ACC_196,317.29,2026-02-19T14:40:00
TXN_0438,ACC_159,ACC_156,165.67,2026-02-19T14:42:00
TXN_0493,LAYER_2,LAYER_3,7450.0,2026-02-19T14:50:00
TXN_0346,ACC_134,ACC_171,453.24,2026-02-19T14:52:00
TXN_0321,ACC_157,ACC_180,121.68,2026-02-19T14:53:00
TXN_0494,LAYER_3,LAYER_4,7400.0,2026-02-19T15:00:00
TXN_0150,ACC_177,ACC_122,59.79,2026-02-19T15:10:00
TXN_0495,LAYER_4,LAYER_5,7350.0,2026-02-19T15:10:00
TXN_0401,ACC_110,ACC_101,412.74,2026-02-19T15:11:00
TXN_0049,ACC_153,ACC_113,29.05,2026-02-19T15:14:00
TXN_0189,ACC_130,ACC_133,424.5,2026-02-19T15:20:00
TXN_0496,LAYER_5,LAYER_6,7300.0,2026-02-19T15:20:00
TXN_0379,ACC_133,ACC_108,108.81,2026-02-19T15:21:00
TXN_0131,ACC_152,ACC_183,355.31,2026-02-19T15:25:00
TXN_0126,ACC_190,ACC_168,107.92,2026-02-19T15:29:00
TXN_0457,ACC_151,ACC_105,197.67,2026-02-19T15:31:00
TXN_0171,ACC_130,ACC_140,322.0,2026-02-19T15:32:00
TXN_0271,ACC_170,ACC_182,202.95,2026-02-19T15:35:00
TXN_0318,ACC_160,ACC_134,176.43,2026-02-19T15:40:00
TXN_0274,ACC_193,ACC_180,111.56,2026-02-19T15:41:00
TXN_0002,ACC_137,ACC_122,465.64,2026-02-19T15:49:00
TXN_0211,ACC_190,ACC_109,451.49,2026-02-19T15:54:00
TXN_0037,ACC_170,ACC_145,83.12,2026-02-19T15:57:00
TXN_0141,ACC_153,ACC_160,33.25,2026-02-19T16:00:00
TXN_0230,ACC_176,ACC_149,80.26,2026-02-19T16:00:00
TXN_0296,ACC_161,ACC_119,184.05,2026-02-19T16:03:00
TXN_0355,ACC_134,ACC_193,485.5,2026-02-19T16:07:00
TXN_0334,ACC_125,ACC_130,74.65,2026-02-19T16:08:00
TXN_0118,ACC_138,ACC_194,10.37,2026-02-19T16:09:00
TXN_0249,ACC_140,ACC_136,439.31,2026-02-19T16:11:00
TXN_0453,ACC_188,ACC_182,145.64,2026-02-19T16:22:00
TXN_0470,ACC_188,ACC_194,45.06,2026-02-19T16:22:00
TXN_0267,ACC_154,ACC_110,22.03,2026-02-19T16:24:00
TXN_0040,ACC_133,ACC_129,176.67,2026-02-19T16:25:00
TXN_0063,ACC_131,ACC_116,83.86,2026-02-19T16:27:00
TXN_0441,ACC_187,ACC_188,95.07,2026-02-19T16:41:00
TXN_0074,ACC_188,ACC_141,267.57,2026-02-19T16:41:00
TXN_0032,ACC_168,ACC_165,266.61,2026-02-19T16:42:00
TXN_0286,ACC_170,ACC_103,472.18,2026-02-19T16:44:00
TXN_0402,ACC_132,ACC_108,490.04,2026-02-19T16:45:00
TXN_0137,ACC_134,ACC_161,367.51,2026-02-19T16:48:00
TXN_0058,ACC_139,ACC_125,445.43,2026-02-19T16:51:00
TXN_0194,ACC_132,ACC_165,478.01,2026-02-19T16:52:00
TXN_0129,ACC_116,ACC_187,120.07,2026-02-19T16:52:00
TXN_0339,ACC_142,ACC_181,228.63,2026-02-19T16:57:00
TXN_0427,ACC_116,ACC_183,268.89,2026-02-19T16:58:00
TXN_0243,ACC_120,ACC_127,110.26,2026-02-19T17:04:00
TXN_0416,ACC_170,ACC_147,401.18,2026-02-19T17:05:00
TXN_0475,ACC_108,ACC_145,194.84,2026-02-19T17:05:00
TXN_0448,ACC_159,ACC_164,362.51,2026-02-19T17:10:00
TXN_0034,ACC_156,ACC_127,73.03,2026-02-19T17:11:00
TXN_0112,ACC_121,ACC_138,39.77,2026-02-19T17:12:00
TXN_0017,ACC_110,ACC_175,254.6,2026-02-19T17:12:00
TXN_0459,ACC_197,ACC_104,251.09,2026-02-19T17:16:00
TXN_0151,ACC_172,ACC_198,430.65,2026-02-19T17:16:00
TXN_0330,ACC_135,ACC_156,191.34,2026-02-19T17:17:00
TXN_0200,ACC_172,ACC_147,83.28,2026-02-19T17:18:00
TXN_0214,ACC_168,ACC_189,203.69,2026-02-19T17:19:00
TXN_0340,ACC_105,ACC_172,292.87,2026-02-19T17:25:00
TXN_0164,ACC_153,ACC_118,470.69,2026-02-19T17:25:00
TXN_0188,ACC_187,ACC_138,334.29,2026-02-19T17:29:00
TXN_0471,ACC_190,ACC_143,444.04,2026-02-19T17:29:00
TXN_0247,ACC_194,ACC_126,410.67,2026-02-19T17:33:00
TXN_0165,ACC_127,ACC_158,23.11,2026-02-19T17:42:00
TXN_0241,ACC_179,ACC_168,155.65,2026-02-19T17:43:00
TXN_0324,ACC_118,ACC_101,409.9,2026-02-19T17:48:00
TXN_0311,ACC_172,ACC_157,498.84,2026-02-19T17:49:00
TXN_0389,ACC_132,ACC_105,302.19,2026-02-19T17:52:00
TXN_0342,ACC_113,ACC_191,199.0,2026-02-19T17:54:00
TXN_0023,ACC_173,ACC_193,329.22,2026-02-19T18:03:00
TXN_0262,ACC_178,ACC_169,450.8,2026-02-19T18:03:00
TXN_0461,ACC_162,ACC_137,19.36,2026-02-19T18:05:00
TXN_0213,ACC_102,ACC_176,256.38,2026-02-19T18:06:00
TXN_0100,ACC_199,ACC_105,355.57,2026-02-19T18:09:00
TXN_0216,ACC_182,ACC_196,226.62,2026-02-19T18:11:00
TXN_0255,ACC_133,ACC_195,58.31,2026-02-19T18:12:00
TXN_0319,ACC_197,ACC_193,105.59,2026-02-19T18:13:00
TXN_0350,ACC_173,ACC_109,125.28,2026-02-19T18:14:00
TXN_0059,ACC_119,ACC_148,462.83,2026-02-19T18:16:00
TXN_0229,ACC_163,ACC_137,389.81,2026-02-19T18:23:00
TXN_0411,ACC_128,ACC_104,406.52,2026-02-19T18:27:00
TXN_0003,ACC_197,ACC_151,117.69,2026-02-19T18:27:00
TXN_0270,ACC_184,ACC_105,236.03,2026-02-19T18:31:00
TXN_0225,ACC_176,ACC_109,298.36,2026-02-19T18:33:00
TXN_0205,ACC_158,ACC_100,282.31,2026-02-19T18:36:00
TXN_0455,ACC_110,ACC_138,84.52,2026-02-19T18:36:00
TXN_0011,ACC_145,ACC_114,353.23,2026-02-19T18:44:00
TXN_0309,ACC_148,ACC_191,437.46,2026-02-19T18:44:00
TXN_0244,ACC_123,ACC_156,464.31,2026-02-19T18:45:00
TXN_0354,ACC_189,ACC_102,90.52,2026-02-19T18:46:00
TXN_0122,ACC_100,ACC_179,141.06,2026-02-19T18:49:00
TXN_0349,ACC_192,ACC_121,470.11,2026-02-19T18:52:00
TXN_0370,ACC_185,ACC_106,240.47,2026-02-19T18:54:00
TXN_0404,ACC_128,ACC_193,348.98,2026-02-19T18:57:00
TXN_0462,ACC_112,ACC_157,110.51,2026-02-19T18:57:00
TXN_0238,ACC_142,ACC_124,372.45,2026-02-19T18:59:00
TXN_0295,ACC_136,ACC_192,421.62,2026-02-19T19:01:00
TXN_0180,ACC_163,ACC_187,59.82,2026-02-19T19:04:00
TXN_0364,ACC_105,ACC_104,490.92,2026-02-19T19:05:00
TXN_0415,ACC_183,ACC_141,32.61,2026-02-19T19:08:00
TXN_0464,ACC_175,ACC_179,456.8,2026-02-19T19:08:00
TXN_0053,ACC_159,ACC_189,286.31,2026-02-19T19:10:00
TXN_0078,ACC_149,ACC_170,487.49,2026-02-19T19:10:00
TXN_0421,ACC_199,ACC_141,43.68,2026-02-19T19:13:00
TXN_0043,ACC_118,ACC_111,109.33,2026-02-19T19:15:00
TXN_0051,ACC_131,ACC_101,335.68,2026-02-19T19:17:00
TXN_0156,ACC_193,ACC_154,200.95,2026-02-19T19:18:00
TXN_0320,ACC_142,ACC_106,457.1,2026-02-19T19:19:00
TXN_0282,ACC_169,ACC_145,397.51,2026-02-19T19:21:00
TXN_0196,ACC_112,ACC_196,461.81,2026-02-19T19:25:00
TXN_0439,ACC_149,ACC_130,193.33,2026-02-19T19:31:00
TXN_0221,ACC_182,ACC_170,129.96,2026-02-19T19:31:00
TXN_0091,ACC_172,ACC_128,341.47,2026-02-19T19:36:00
TXN_0343,ACC_187,ACC_194,146.96,2026-02-19T19:39:00
TXN_0323,ACC_156,ACC_187,167.4,2026-02-19T20:01:00
TXN_0133,ACC_152,ACC_149,71.58,2026-02-19T20:02:00
TXN_0413,ACC_168,ACC_161,258.1,2026-02-19T20:03:00
TXN_0407,ACC_195,ACC_170,276.28,2026-02-19T20:03:00
TXN_0397,ACC_140,ACC_166,350.31,2026-02-19T20:07:00
TXN_0403,ACC_154,ACC_169,252.22,2026-02-19T20:10:00
TXN_0477,ACC_118,ACC_141,155.01,2026-02-19T20:12:00
TXN_0398,ACC_114,ACC_143,147.57,2026-02-19T20:14:00
TXN_0044,ACC_183,ACC_178,304.74,2026-02-19T20:17:00
TXN_0478,ACC_170,ACC_103,143.16,2026-02-19T20:18:00
TXN_0218,ACC_167,ACC_139,387.6,2026-02-19T20:21:00
TXN_0392,ACC_163,ACC_130,245.09,2026-02-19T20:21:00
TXN_0224,ACC_120,ACC_149,413.24,2026-02-19T20:25:00
TXN_0275,ACC_163,ACC_182,471.6,2026-02-19T20:27:00
TXN_0149,ACC_112,ACC_186,253.11,2026-02-19T20:34:00
TXN_0079,ACC_172,ACC_191,71.91,2026-02-19T20:35:00
TXN_0240,ACC_189,ACC_183,46.66,2026-02-19T20:39:00
TXN_0245,ACC_127,ACC_105,205.1,2026-02-19T20:46:00
TXN_0315,ACC_189,ACC_174,447.01,2026-02-19T20:50:00
TXN_0009,ACC_192,ACC_142,126.86,2026-02-19T20:56:00
TXN_0202,ACC_197,ACC_130,435.3,2026-02-19T20:56:00
TXN_0198,ACC_172,ACC_109,128.44,2026-02-19T21:01:00
TXN_0425,ACC_183,ACC_117,131.17,2026-02-19T21:06:00
TXN_0449,ACC_107,ACC_169,101.34,2026-02-19T21:17:00
TXN_0426,ACC_192,ACC_123,40.09,2026-02-19T21:25:00
TXN_0036,ACC_154,ACC_161,217.41,2026-02-19T21:27:00
TXN_0399,ACC_195,ACC_145,200.54,2026-02-19T21:37:00
TXN_0186,ACC_149,ACC_174,245.32,2026-02-19T21:38:00
TXN_0168,ACC_129,ACC_195,454.61,2026-02-19T21:39:00
TXN_0207,ACC_119,ACC_134,67.27,2026-02-19T21:39:00
TXN_0073,ACC_194,ACC_130,92.66,2026-02-19T21:48:00
TXN_0276,ACC_148,ACC_153,404.78,2026-02-19T21:49:00
TXN_0110,ACC_161,ACC_182,462.36,2026-02-19T21:52:00
TXN_0322,ACC_136,ACC_161,487.6,2026-02-19T21:53:00
TXN_0080,ACC_122,ACC_163,427.01,2026-02-19T21:54:00
TXN_0177,ACC_162,ACC_105,422.01,2026-02-19T21:54:00
TXN_0375,ACC_118,ACC_128,358.36,2026-02-19T21:56:00
TXN_0033,ACC_154,ACC_130,129.28,2026-02-19T21:59:00
TXN_0372,ACC_159,ACC_194,38.51,2026-02-19T22:03:00
TXN_0236,ACC_194,ACC_119,355.8,2026-02-19T22:04:00
TXN_0226,ACC_119,ACC_181,246.87,2026-02-19T22:09:00
TXN_0237,ACC_182,ACC_199,58.91,2026-02-19T22:18:00
TXN_0307,ACC_141,ACC_189,329.01,2026-02-19T22:20:00
TXN_0479,ACC_108,ACC_194,260.61,2026-02-19T22:33:00
TXN_0362,ACC_193,ACC_187,496.56,2026-02-19T22:34:00
TXN_0254,ACC_121,ACC_183,418.95,2026-02-19T22:34:00
TXN_0120,ACC_197,ACC_188,167.63,2026-02-19T22:37:00
TXN_0335,ACC_197,ACC_118,417.76,2026-02-19T22:41:00
TXN_0152,ACC_119,ACC_115,85.38,2026-02-19T22:42:00
TXN_0021,ACC_178,ACC_108,57.58,2026-02-19T22:43:00
TXN_0192,ACC_157,ACC_141,375.56,2026-02-19T22:49:00
TXN_0331,ACC_195,ACC_170,405.04,2026-02-19T22:53:00
TXN_0025,ACC_114,ACC_173,176.36,2026-02-19T22:55:00
TXN_0278,ACC_100,ACC_162,37.95,2026-02-19T23:04:00
TXN_0451,ACC_138,ACC_112,290.39,2026-02-19T23:05:00
TXN_0369,ACC_194,ACC_117,68.99,2026-02-19T23:10:00
TXN_0431,ACC_158,ACC_157,488.3,2026-02-19T23:10:00
TXN_0358,ACC_177,ACC_138,201.7,2026-02-19T23:10:00
TXN_0328,ACC_181,ACC_106,262.38,2026-02-19T23:11:00
TXN_0410,ACC_104,ACC_172,405.53,2026-02-19T23:11:00
TXN_0288,ACC_101,ACC_110,340.32,2026-02-19T23:15:00
TXN_0259,ACC_141,ACC_153,310.12,2026-02-19T23:16:00
TXN_0327,ACC_143,ACC_114,250.43,2026-02-19T23:22:00
TXN_0209,ACC_132,ACC_177,379.91,2026-02-19T23:24:00
TXN_0329,ACC_176,ACC_121,278.61,2026-02-19T23:25:00
TXN_0292,ACC_163,ACC_131,207.25,2026-02-19T23:31:00
TXN_0212,ACC_146,ACC_125,367.77,2026-02-19T23:35:00
TXN_0466,ACC_156,ACC_123,468.74,2026-02-19T23:35:00
TXN_0067,ACC_139,ACC_169,194.91,2026-02-19T23:39:00
TXN_0380,ACC_192,ACC_137,353.12,2026-02-19T23:47:00
TXN_0124,ACC_104,ACC_144,118.39,2026-02-19T23:51:00
TXN_0072,ACC_183,ACC_104,302.9,2026-02-19T23:51:00
TXN_0422,ACC_131,ACC_152,26.49,2026-02-19T23:52:00
TXN_0256,ACC_104,ACC_176,62.85,2026-02-19T23:58:00
TXN_0371,ACC_104,ACC_190,238.45,2026-02-20T00:00:00
TXN_0273,ACC_129,ACC_149,486.55,2026-02-20T00:08:00
TXN_0052,ACC_118,ACC_106,469.64,2026-02-20T00:17:00
TXN_0305,ACC_118,ACC_106,111.87,2026-02-20T00:17:00
TXN_0428,ACC_163,ACC_141,325.77,2026-02-20T00:17:00
TXN_0042,ACC_122,ACC_100,292.45,2026-02-20T00:19:00
TXN_0057,ACC_136,ACC_158,185.82,2026-02-20T00:19:00
TXN_0430,ACC_156,ACC_115,70.25,2026-02-20T00:21:00
TXN_0284,ACC_170,ACC_140,443.78,2026-02-20T00:24:00
TXN_0424,ACC_165,ACC_195,95.84,2026-02-20T00:27:00
TXN_0336,ACC_166,ACC_113,342.71,2026-02-20T00:28:00
TXN_0125,ACC_156,ACC_145,133.01,2026-02-20T00:30:00
TXN_0283,ACC_160,ACC_135,234.6,2026-02-20T00:31:00
TXN_0297,ACC_174,ACC_130,126.6,2026-02-20T00:31:00
TXN_0064,ACC_118,ACC_127,314.27,2026-02-20T00:32:00
TXN_0433,ACC_191,ACC_181,190.69,2026-02-20T00:38:00
TXN_0184,ACC_104,ACC_108,240.38,2026-02-20T00:43:00
TXN_0038,ACC_108,ACC_166,325.29,2026-02-20T00:45:00
TXN_0374,ACC_199,ACC_114,253.31,2026-02-20T00:45:00
TXN_0135,ACC_132,ACC_177,109.5,2026-02-20T00:47:00
TXN_0191,ACC_178,ACC_112,69.25,2026-02-20T00:49:00
TXN_0383,ACC_123,ACC_126,69.09,2026-02-20T00:49:00
TXN_0423,ACC_100,ACC_120,308.45,2026-02-20T00:50:00
TXN_0107,ACC_145,ACC_110,269.22,2026-02-20T00:54:00
TXN_0018,ACC_126,ACC_172,309.44,2026-02-20T00:55:00
TXN_0136,ACC_176,ACC_142,173.15,2026-02-20T00:56:00
TXN_0418,ACC_198,ACC_110,305.9,2026-02-20T00:57:00
TXN_0117,ACC_123,ACC_171,481.83,2026-02-20T01:13:00
TXN_0434,ACC_175,ACC_178,373.8,2026-02-20T01:14:00
TXN_0215,ACC_160,ACC_142,486.41,2026-02-20T01:16:00
TXN_0460,ACC_116,ACC_129,177.49,2026-02-20T01:16:00
TXN_0027,ACC_198,ACC_178,383.27,2026-02-20T01:21:00
TXN_0084,ACC_140,ACC_138,241.45,2026-02-20T01:21:00
TXN_0384,ACC_124,ACC_122,174.02,2026-02-20T01:21:00
TXN_0020,ACC_119,ACC_141,494.2,2026-02-20T01:26:00
TXN_0175,ACC_119,ACC_186,375.44,2026-02-20T01:29:00
TXN_0231,ACC_151,ACC_163,351.3,2026-02-20T01:30:00
TXN_0013,ACC_153,ACC_178,111.43,2026-02-20T01:32:00
TXN_0394,ACC_154,ACC_108,440.58,2026-02-20T01:37:00
TXN_0395,ACC_190,ACC_150,390.43,2026-02-20T01:43:00
TXN_0454,ACC_131,ACC_162,135.67,2026-02-20T01:47:00
TXN_0090,ACC_176,ACC_144,220.34,2026-02-20T01:48:00
TXN_0264,ACC_109,ACC_145,59.16,2026-02-20T01:53:00
TXN_0172,ACC_127,ACC_190,259.85,2026-02-20T01:54:00
TXN_0147,ACC_177,ACC_102,100.48,2026-02-20T01:56:00
TXN_0176,ACC_143,ACC_156,235.82,2026-02-20T01:59:00
TXN_0217,ACC_164,ACC_149,156.21,2026-02-20T02:03:00
TXN_0030,ACC_174,ACC_151,182.21,2026-02-20T02:06:00
TXN_0373,ACC_115,ACC_107,87.49,2026-02-20T02:08:00
TXN_0281,ACC_168,ACC_196,228.92,2026-02-20T02:17:00
TXN_0250,ACC_164,ACC_149,408.51,2026-02-20T02:22:00
TXN_0083,ACC_147,ACC_181,290.6,2026-02-20T02:25:00
